forecast_id,product_id,forecast_date,predicted_demand,model_used
10933,B0BLV1GNLN,2023-03-26,93,Placeholder
10934,B0BLV1GNLN,2023-04-02,134,Placeholder
10935,B0BLV1GNLN,2023-04-09,63,Placeholder
10936,B0BLV1GNLN,2023-04-16,198,Placeholder
10937,B0BLV1GNLN,2023-04-23,89,Placeholder
10938,B0BLV1GNLN,2023-04-30,50,Placeholder
10939,B0BLV1GNLN,2023-05-07,162,Placeholder
10940,B0BLV1GNLN,2023-05-14,90,Placeholder
10941,B0BLV1GNLN,2023-05-21,132,Placeholder
10942,B0BLV1GNLN,2023-05-28,89,Placeholder
10943,B0BLV1GNLN,2023-06-04,67,Placeholder
10944,B0BLV1GNLN,2023-06-11,120,Placeholder
10945,B0BLV1GNLN,2023-06-18,84,Placeholder
10946,B0BLV1GNLN,2023-06-25,98,Placeholder
10947,B0BLV1GNLN,2023-07-02,185,Placeholder
10948,B0BLV1GNLN,2023-07-09,179,Placeholder
10949,B0BLV1GNLN,2023-07-16,176,Placeholder
10950,B0BLV1GNLN,2023-07-23,63,Placeholder
10951,B0BLV1GNLN,2023-07-30,67,Placeholder
10952,B0BLV1GNLN,2023-08-06,162,Placeholder
10953,B0BLV1GNLN,2023-08-13,68,Placeholder
10954,B0BLV1GNLN,2023-08-20,167,Placeholder
10955,B0BLV1GNLN,2023-08-27,103,Placeholder
10956,B0BLV1GNLN,2023-09-03,190,Placeholder
10957,B0BLV1GNLN,2023-09-10,72,Placeholder
10958,B0BLV1GNLN,2023-09-17,140,Placeholder
10959,B0BLV1GNLN,2023-09-24,163,Placeholder
10960,B0BLV1GNLN,2023-10-01,82,Placeholder
10961,B0BLV1GNLN,2023-10-08,50,Placeholder
10962,B0BLV1GNLN,2023-10-15,147,Placeholder
10963,B0BLV1GNLN,2023-10-22,161,Placeholder
10964,B0BLV1GNLN,2023-10-29,129,Placeholder
10965,B0BLV1GNLN,2023-11-05,151,Placeholder
10966,B0BLV1GNLN,2023-11-12,62,Placeholder
10967,B0BLV1GNLN,2023-11-19,67,Placeholder
10968,B0BLV1GNLN,2023-11-26,196,Placeholder
10969,B0BLV1GNLN,2023-12-03,171,Placeholder
10970,B0BLV1GNLN,2023-12-10,136,Placeholder
10971,B0BLV1GNLN,2023-12-17,52,Placeholder
10972,B0BLV1GNLN,2023-12-24,63,Placeholder
10973,B08RHPDNVV,2023-01-01,116,Placeholder
10974,B08RHPDNVV,2023-01-08,68,Placeholder
10975,B08RHPDNVV,2023-01-15,194,Placeholder
10976,B08RHPDNVV,2023-01-22,163,Placeholder
10977,B08RHPDNVV,2023-01-29,163,Placeholder
10978,B08RHPDNVV,2023-02-05,117,Placeholder
10979,B08RHPDNVV,2023-02-12,123,Placeholder
10980,B08RHPDNVV,2023-02-19,81,Placeholder
10981,B08RHPDNVV,2023-02-26,185,Placeholder
10982,B08RHPDNVV,2023-03-05,109,Placeholder
10983,B08RHPDNVV,2023-03-12,196,Placeholder
10984,B08RHPDNVV,2023-03-19,112,Placeholder
10985,B08RHPDNVV,2023-03-26,54,Placeholder
10986,B08RHPDNVV,2023-04-02,147,Placeholder
10987,B08RHPDNVV,2023-04-09,50,Placeholder
10988,B08RHPDNVV,2023-04-16,160,Placeholder
10989,B08RHPDNVV,2023-04-23,109,Placeholder
10990,B08RHPDNVV,2023-04-30,146,Placeholder
10991,B08RHPDNVV,2023-05-07,81,Placeholder
10992,B08RHPDNVV,2023-05-14,80,Placeholder
10993,B08RHPDNVV,2023-05-21,143,Placeholder
10994,B08RHPDNVV,2023-05-28,56,Placeholder
10995,B08RHPDNVV,2023-06-04,164,Placeholder
10996,B08RHPDNVV,2023-06-11,190,Placeholder
10997,B08RHPDNVV,2023-06-18,66,Placeholder
10998,B08RHPDNVV,2023-06-25,120,Placeholder
10999,B08RHPDNVV,2023-07-02,58,Placeholder
11000,B08RHPDNVV,2023-07-09,64,Placeholder
11001,B08RHPDNVV,2023-07-16,53,Placeholder
11002,B08RHPDNVV,2023-07-23,98,Placeholder
11003,B08RHPDNVV,2023-07-30,100,Placeholder
11004,B08RHPDNVV,2023-08-06,55,Placeholder
11005,B08RHPDNVV,2023-08-13,165,Placeholder
11006,B08RHPDNVV,2023-08-20,170,Placeholder
11007,B08RHPDNVV,2023-08-27,150,Placeholder
11008,B08RHPDNVV,2023-09-03,148,Placeholder
11009,B08RHPDNVV,2023-09-10,54,Placeholder
11010,B08RHPDNVV,2023-09-17,169,Placeholder
11011,B08RHPDNVV,2023-09-24,155,Placeholder
11012,B08RHPDNVV,2023-10-01,140,Placeholder
11013,B08RHPDNVV,2023-10-08,112,Placeholder
11014,B08RHPDNVV,2023-10-15,106,Placeholder
11015,B08RHPDNVV,2023-10-22,87,Placeholder
11016,B08RHPDNVV,2023-10-29,100,Placeholder
11017,B08RHPDNVV,2023-11-05,121,Placeholder
11018,B08RHPDNVV,2023-11-12,162,Placeholder
11019,B08RHPDNVV,2023-11-19,82,Placeholder
11020,B08RHPDNVV,2023-11-26,95,Placeholder
11021,B08RHPDNVV,2023-12-03,182,Placeholder
11022,B08RHPDNVV,2023-12-10,90,Placeholder
11023,B08RHPDNVV,2023-12-17,82,Placeholder
11024,B08RHPDNVV,2023-12-24,152,Placeholder
11025,B00NH13Q8W,2023-01-01,103,Placeholder
11026,B00NH13Q8W,2023-01-08,144,Placeholder
11027,B00NH13Q8W,2023-01-15,109,Placeholder
11028,B00NH13Q8W,2023-01-22,153,Placeholder
11029,B00NH13Q8W,2023-01-29,132,Placeholder
11030,B00NH13Q8W,2023-02-05,184,Placeholder
11031,B00NH13Q8W,2023-02-12,146,Placeholder
11032,B00NH13Q8W,2023-02-19,89,Placeholder
11033,B00NH13Q8W,2023-02-26,59,Placeholder
11034,B00NH13Q8W,2023-03-05,111,Placeholder
11035,B00NH13Q8W,2023-03-12,190,Placeholder
11036,B00NH13Q8W,2023-03-19,69,Placeholder
11037,B00NH13Q8W,2023-03-26,139,Placeholder
11038,B00NH13Q8W,2023-04-02,90,Placeholder
11039,B00NH13Q8W,2023-04-09,122,Placeholder
11040,B00NH13Q8W,2023-04-16,113,Placeholder
11041,B00NH13Q8W,2023-04-23,62,Placeholder
11042,B00NH13Q8W,2023-04-30,140,Placeholder
11043,B00NH13Q8W,2023-05-07,168,Placeholder
11044,B00NH13Q8W,2023-05-14,166,Placeholder
11045,B00NH13Q8W,2023-05-21,181,Placeholder
11046,B00NH13Q8W,2023-05-28,87,Placeholder
11047,B00NH13Q8W,2023-06-04,133,Placeholder
11048,B00NH13Q8W,2023-06-11,148,Placeholder
11049,B00NH13Q8W,2023-06-18,114,Placeholder
11050,B00NH13Q8W,2023-06-25,73,Placeholder
11051,B00NH13Q8W,2023-07-02,122,Placeholder
11052,B00NH13Q8W,2023-07-09,192,Placeholder
11053,B00NH13Q8W,2023-07-16,156,Placeholder
11054,B00NH13Q8W,2023-07-23,190,Placeholder
11055,B00NH13Q8W,2023-07-30,82,Placeholder
11056,B00NH13Q8W,2023-08-06,192,Placeholder
11057,B00NH13Q8W,2023-08-13,107,Placeholder
11058,B00NH13Q8W,2023-08-20,178,Placeholder
11059,B00NH13Q8W,2023-08-27,102,Placeholder
11060,B00NH13Q8W,2023-09-03,198,Placeholder
11061,B00NH13Q8W,2023-09-10,185,Placeholder
11062,B00NH13Q8W,2023-09-17,64,Placeholder
11063,B00NH13Q8W,2023-09-24,176,Placeholder
11064,B00NH13Q8W,2023-10-01,194,Placeholder
11065,B00NH13Q8W,2023-10-08,156,Placeholder
11066,B00NH13Q8W,2023-10-15,191,Placeholder
11067,B00NH13Q8W,2023-10-22,103,Placeholder
11068,B00NH13Q8W,2023-10-29,55,Placeholder
11069,B00NH13Q8W,2023-11-05,81,Placeholder
11070,B00NH13Q8W,2023-11-12,69,Placeholder
11071,B00NH13Q8W,2023-11-19,184,Placeholder
11072,B00NH13Q8W,2023-11-26,91,Placeholder
11073,B00NH13Q8W,2023-12-03,60,Placeholder
11074,B00NH13Q8W,2023-12-10,140,Placeholder
11075,B00NH13Q8W,2023-12-17,136,Placeholder
11076,B00NH13Q8W,2023-12-24,140,Placeholder
11077,B0B8SSZ76F,2023-01-01,108,Placeholder
11078,B0B8SSZ76F,2023-01-08,123,Placeholder
11079,B0B8SSZ76F,2023-01-15,83,Placeholder
11080,B0B8SSZ76F,2023-01-22,189,Placeholder
11081,B0B8SSZ76F,2023-01-29,187,Placeholder
11082,B0B8SSZ76F,2023-02-05,191,Placeholder
11083,B0B8SSZ76F,2023-02-12,128,Placeholder
11084,B0B8SSZ76F,2023-02-19,132,Placeholder
11085,B0B8SSZ76F,2023-02-26,151,Placeholder
11086,B0B8SSZ76F,2023-03-05,152,Placeholder
11087,B0B8SSZ76F,2023-03-12,177,Placeholder
11088,B0B8SSZ76F,2023-03-19,109,Placeholder
11089,B0B8SSZ76F,2023-03-26,184,Placeholder
11090,B0B8SSZ76F,2023-04-02,89,Placeholder
11091,B0B8SSZ76F,2023-04-09,111,Placeholder
11092,B0B8SSZ76F,2023-04-16,106,Placeholder
11093,B0B8SSZ76F,2023-04-23,125,Placeholder
11094,B0B8SSZ76F,2023-04-30,139,Placeholder
11095,B0B8SSZ76F,2023-05-07,116,Placeholder
11096,B0B8SSZ76F,2023-05-14,59,Placeholder
11097,B0B8SSZ76F,2023-05-21,183,Placeholder
11098,B0B8SSZ76F,2023-05-28,175,Placeholder
11099,B0B8SSZ76F,2023-06-04,138,Placeholder
11100,B0B8SSZ76F,2023-06-11,154,Placeholder
11101,B0B8SSZ76F,2023-06-18,167,Placeholder
11102,B0B8SSZ76F,2023-06-25,69,Placeholder
11103,B0B8SSZ76F,2023-07-02,125,Placeholder
11104,B0B8SSZ76F,2023-07-09,191,Placeholder
11105,B0B8SSZ76F,2023-07-16,198,Placeholder
11106,B0B8SSZ76F,2023-07-23,109,Placeholder
11107,B0B8SSZ76F,2023-07-30,72,Placeholder
11108,B0B8SSZ76F,2023-08-06,165,Placeholder
11109,B0B8SSZ76F,2023-08-13,194,Placeholder
11110,B0B8SSZ76F,2023-08-20,160,Placeholder
11111,B0B8SSZ76F,2023-08-27,97,Placeholder
11112,B0B8SSZ76F,2023-09-03,65,Placeholder
11113,B0B8SSZ76F,2023-09-10,141,Placeholder
11114,B0B8SSZ76F,2023-09-17,50,Placeholder
11115,B0B8SSZ76F,2023-09-24,79,Placeholder
11116,B0B8SSZ76F,2023-10-01,66,Placeholder
11117,B0B8SSZ76F,2023-10-08,166,Placeholder
11118,B0B8SSZ76F,2023-10-15,178,Placeholder
11119,B0B8SSZ76F,2023-10-22,195,Placeholder
11120,B0B8SSZ76F,2023-10-29,83,Placeholder
11121,B0B8SSZ76F,2023-11-05,51,Placeholder
11122,B0B8SSZ76F,2023-11-12,132,Placeholder
11123,B0B8SSZ76F,2023-11-19,136,Placeholder
11124,B0B8SSZ76F,2023-11-26,153,Placeholder
11125,B0B8SSZ76F,2023-12-03,198,Placeholder
11126,B0B8SSZ76F,2023-12-10,197,Placeholder
11127,B0B8SSZ76F,2023-12-17,166,Placeholder
11128,B0B8SSZ76F,2023-12-24,185,Placeholder
11129,B0841KQR1Z,2023-01-01,71,Placeholder
11130,B0841KQR1Z,2023-01-08,129,Placeholder
11131,B0841KQR1Z,2023-01-15,198,Placeholder
11132,B0841KQR1Z,2023-01-22,56,Placeholder
11133,B0841KQR1Z,2023-01-29,68,Placeholder
11134,B0841KQR1Z,2023-02-05,189,Placeholder
11135,B0841KQR1Z,2023-02-12,173,Placeholder
11136,B0841KQR1Z,2023-02-19,179,Placeholder
11137,B0841KQR1Z,2023-02-26,161,Placeholder
11138,B0841KQR1Z,2023-03-05,116,Placeholder
11139,B0841KQR1Z,2023-03-12,62,Placeholder
11140,B0841KQR1Z,2023-03-19,140,Placeholder
11141,B0841KQR1Z,2023-03-26,106,Placeholder
11142,B0841KQR1Z,2023-04-02,138,Placeholder
11143,B0841KQR1Z,2023-04-09,152,Placeholder
11144,B0841KQR1Z,2023-04-16,91,Placeholder
11145,B0841KQR1Z,2023-04-23,165,Placeholder
11146,B0841KQR1Z,2023-04-30,54,Placeholder
11147,B0841KQR1Z,2023-05-07,167,Placeholder
11148,B0841KQR1Z,2023-05-14,118,Placeholder
11149,B0841KQR1Z,2023-05-21,102,Placeholder
11150,B0841KQR1Z,2023-05-28,115,Placeholder
11151,B0841KQR1Z,2023-06-04,158,Placeholder
11152,B0841KQR1Z,2023-06-11,70,Placeholder
11153,B0841KQR1Z,2023-06-18,161,Placeholder
11154,B0841KQR1Z,2023-06-25,79,Placeholder
11155,B0841KQR1Z,2023-07-02,134,Placeholder
11156,B0841KQR1Z,2023-07-09,69,Placeholder
11157,B0841KQR1Z,2023-07-16,101,Placeholder
11158,B0841KQR1Z,2023-07-23,148,Placeholder
11159,B0841KQR1Z,2023-07-30,131,Placeholder
11160,B0841KQR1Z,2023-08-06,62,Placeholder
11161,B0841KQR1Z,2023-08-13,52,Placeholder
11162,B0841KQR1Z,2023-08-20,86,Placeholder
11163,B0841KQR1Z,2023-08-27,136,Placeholder
11164,B0841KQR1Z,2023-09-03,120,Placeholder
11165,B0841KQR1Z,2023-09-10,84,Placeholder
11166,B0841KQR1Z,2023-09-17,110,Placeholder
11167,B0841KQR1Z,2023-09-24,148,Placeholder
11168,B0841KQR1Z,2023-10-01,85,Placeholder
11169,B0841KQR1Z,2023-10-08,118,Placeholder
11170,B0841KQR1Z,2023-10-15,158,Placeholder
11171,B0841KQR1Z,2023-10-22,178,Placeholder
11172,B0841KQR1Z,2023-10-29,89,Placeholder
11173,B0841KQR1Z,2023-11-05,184,Placeholder
11174,B0841KQR1Z,2023-11-12,145,Placeholder
11175,B0841KQR1Z,2023-11-19,59,Placeholder
11176,B0841KQR1Z,2023-11-26,82,Placeholder
11177,B0841KQR1Z,2023-12-03,66,Placeholder
11178,B0841KQR1Z,2023-12-10,154,Placeholder
11179,B0841KQR1Z,2023-12-17,77,Placeholder
11180,B0841KQR1Z,2023-12-24,162,Placeholder
11181,B0B467CCB9,2023-01-01,183,Placeholder
11182,B0B467CCB9,2023-01-08,186,Placeholder
11183,B0B467CCB9,2023-01-15,183,Placeholder
11184,B0B467CCB9,2023-01-22,181,Placeholder
11185,B0B467CCB9,2023-01-29,168,Placeholder
11186,B0B467CCB9,2023-02-05,70,Placeholder
11187,B0B467CCB9,2023-02-12,103,Placeholder
11188,B0B467CCB9,2023-02-19,147,Placeholder
11189,B0B467CCB9,2023-02-26,152,Placeholder
11190,B0B467CCB9,2023-03-05,198,Placeholder
11191,B0B467CCB9,2023-03-12,173,Placeholder
11192,B0B467CCB9,2023-03-19,101,Placeholder
11193,B0B467CCB9,2023-03-26,145,Placeholder
11194,B0B467CCB9,2023-04-02,187,Placeholder
11195,B0B467CCB9,2023-04-09,140,Placeholder
11196,B0B467CCB9,2023-04-16,147,Placeholder
11197,B0B467CCB9,2023-04-23,167,Placeholder
11198,B0B467CCB9,2023-04-30,139,Placeholder
11199,B0B467CCB9,2023-05-07,185,Placeholder
11200,B0B467CCB9,2023-05-14,100,Placeholder
11201,B0B467CCB9,2023-05-21,89,Placeholder
11202,B0B467CCB9,2023-05-28,95,Placeholder
11203,B0B467CCB9,2023-06-04,195,Placeholder
11204,B0B467CCB9,2023-06-11,170,Placeholder
11205,B0B467CCB9,2023-06-18,158,Placeholder
11206,B0B467CCB9,2023-06-25,138,Placeholder
11207,B0B467CCB9,2023-07-02,144,Placeholder
11208,B0B467CCB9,2023-07-09,133,Placeholder
11209,B0B467CCB9,2023-07-16,128,Placeholder
11210,B0B467CCB9,2023-07-23,65,Placeholder
11211,B0B467CCB9,2023-07-30,104,Placeholder
11212,B0B467CCB9,2023-08-06,72,Placeholder
11213,B0B467CCB9,2023-08-13,59,Placeholder
11214,B0B467CCB9,2023-08-20,146,Placeholder
11215,B0B467CCB9,2023-08-27,106,Placeholder
11216,B0B467CCB9,2023-09-03,124,Placeholder
11217,B0B467CCB9,2023-09-10,137,Placeholder
11218,B0B467CCB9,2023-09-17,157,Placeholder
11219,B0B467CCB9,2023-09-24,117,Placeholder
11220,B0B467CCB9,2023-10-01,108,Placeholder
11221,B0B467CCB9,2023-10-08,131,Placeholder
11222,B0B467CCB9,2023-10-15,170,Placeholder
11223,B0B467CCB9,2023-10-22,155,Placeholder
11224,B0B467CCB9,2023-10-29,182,Placeholder
11225,B0B467CCB9,2023-11-05,118,Placeholder
11226,B0B467CCB9,2023-11-12,155,Placeholder
11227,B0B467CCB9,2023-11-19,117,Placeholder
11228,B0B467CCB9,2023-11-26,99,Placeholder
11229,B0B467CCB9,2023-12-03,107,Placeholder
11230,B0B467CCB9,2023-12-10,117,Placeholder
11231,B0B467CCB9,2023-12-17,104,Placeholder
11232,B0B467CCB9,2023-12-24,175,Placeholder
11233,B095JQVC7N,2023-01-01,106,Placeholder
11234,B095JQVC7N,2023-01-08,155,Placeholder
11235,B095JQVC7N,2023-01-15,129,Placeholder
11236,B095JQVC7N,2023-01-22,132,Placeholder
11237,B095JQVC7N,2023-01-29,148,Placeholder
11238,B095JQVC7N,2023-02-05,59,Placeholder
11239,B095JQVC7N,2023-02-12,185,Placeholder
11240,B095JQVC7N,2023-02-19,112,Placeholder
11241,B095JQVC7N,2023-02-26,64,Placeholder
11242,B095JQVC7N,2023-03-05,176,Placeholder
11243,B095JQVC7N,2023-03-12,62,Placeholder
11244,B095JQVC7N,2023-03-19,63,Placeholder
11245,B095JQVC7N,2023-03-26,73,Placeholder
11246,B095JQVC7N,2023-04-02,129,Placeholder
11247,B095JQVC7N,2023-04-09,136,Placeholder
11248,B095JQVC7N,2023-04-16,114,Placeholder
11249,B095JQVC7N,2023-04-23,153,Placeholder
11250,B095JQVC7N,2023-04-30,60,Placeholder
11251,B095JQVC7N,2023-05-07,164,Placeholder
11252,B095JQVC7N,2023-05-14,55,Placeholder
11253,B095JQVC7N,2023-05-21,102,Placeholder
11254,B095JQVC7N,2023-05-28,122,Placeholder
11255,B095JQVC7N,2023-06-04,132,Placeholder
11256,B095JQVC7N,2023-06-11,189,Placeholder
11257,B095JQVC7N,2023-06-18,163,Placeholder
11258,B095JQVC7N,2023-06-25,177,Placeholder
11259,B095JQVC7N,2023-07-02,130,Placeholder
11260,B095JQVC7N,2023-07-09,142,Placeholder
11261,B095JQVC7N,2023-07-16,126,Placeholder
11262,B095JQVC7N,2023-07-23,165,Placeholder
11263,B095JQVC7N,2023-07-30,145,Placeholder
11264,B095JQVC7N,2023-08-06,198,Placeholder
11265,B095JQVC7N,2023-08-13,71,Placeholder
11266,B095JQVC7N,2023-08-20,144,Placeholder
11267,B095JQVC7N,2023-08-27,71,Placeholder
11268,B095JQVC7N,2023-09-03,90,Placeholder
11269,B095JQVC7N,2023-09-10,63,Placeholder
11270,B095JQVC7N,2023-09-17,194,Placeholder
11271,B095JQVC7N,2023-09-24,54,Placeholder
11272,B095JQVC7N,2023-10-01,176,Placeholder
11273,B095JQVC7N,2023-10-08,93,Placeholder
11274,B095JQVC7N,2023-10-15,179,Placeholder
11275,B095JQVC7N,2023-10-22,117,Placeholder
11276,B095JQVC7N,2023-10-29,66,Placeholder
11277,B095JQVC7N,2023-11-05,145,Placeholder
11278,B095JQVC7N,2023-11-12,55,Placeholder
11279,B095JQVC7N,2023-11-19,179,Placeholder
11280,B095JQVC7N,2023-11-26,142,Placeholder
11281,B095JQVC7N,2023-12-03,146,Placeholder
11282,B095JQVC7N,2023-12-10,197,Placeholder
11283,B095JQVC7N,2023-12-17,187,Placeholder
11284,B095JQVC7N,2023-12-24,162,Placeholder
11285,B08PPHFXG3,2023-01-01,102,Placeholder
11286,B08PPHFXG3,2023-01-08,146,Placeholder
11287,B08PPHFXG3,2023-01-15,180,Placeholder
11288,B08PPHFXG3,2023-01-22,162,Placeholder
11289,B08PPHFXG3,2023-01-29,63,Placeholder
11290,B08PPHFXG3,2023-02-05,198,Placeholder
11291,B08PPHFXG3,2023-02-12,64,Placeholder
11292,B08PPHFXG3,2023-02-19,156,Placeholder
11293,B08PPHFXG3,2023-02-26,60,Placeholder
11294,B08PPHFXG3,2023-03-05,59,Placeholder
11295,B08PPHFXG3,2023-03-12,129,Placeholder
11296,B08PPHFXG3,2023-03-19,160,Placeholder
11297,B08PPHFXG3,2023-03-26,100,Placeholder
11298,B08PPHFXG3,2023-04-02,96,Placeholder
11299,B08PPHFXG3,2023-04-09,82,Placeholder
11300,B08PPHFXG3,2023-04-16,174,Placeholder
11301,B08PPHFXG3,2023-04-23,162,Placeholder
11302,B08PPHFXG3,2023-04-30,76,Placeholder
11303,B08PPHFXG3,2023-05-07,111,Placeholder
11304,B08PPHFXG3,2023-05-14,189,Placeholder
11305,B08PPHFXG3,2023-05-21,110,Placeholder
11306,B08PPHFXG3,2023-05-28,194,Placeholder
11307,B08PPHFXG3,2023-06-04,105,Placeholder
11308,B08PPHFXG3,2023-06-11,156,Placeholder
11309,B08PPHFXG3,2023-06-18,156,Placeholder
11310,B08PPHFXG3,2023-06-25,95,Placeholder
11311,B08PPHFXG3,2023-07-02,96,Placeholder
11312,B08PPHFXG3,2023-07-09,114,Placeholder
11313,B08PPHFXG3,2023-07-16,98,Placeholder
11314,B08PPHFXG3,2023-07-23,133,Placeholder
11315,B08PPHFXG3,2023-07-30,186,Placeholder
11316,B08PPHFXG3,2023-08-06,158,Placeholder
11317,B08PPHFXG3,2023-08-13,115,Placeholder
11318,B08PPHFXG3,2023-08-20,64,Placeholder
11319,B08PPHFXG3,2023-08-27,178,Placeholder
11320,B08PPHFXG3,2023-09-03,117,Placeholder
11321,B08PPHFXG3,2023-09-10,78,Placeholder
11322,B08PPHFXG3,2023-09-17,114,Placeholder
11323,B08PPHFXG3,2023-09-24,128,Placeholder
11324,B08PPHFXG3,2023-10-01,153,Placeholder
11325,B08PPHFXG3,2023-10-08,50,Placeholder
11326,B08PPHFXG3,2023-10-15,118,Placeholder
11327,B08PPHFXG3,2023-10-22,197,Placeholder
11328,B08PPHFXG3,2023-10-29,90,Placeholder
11329,B08PPHFXG3,2023-11-05,124,Placeholder
11330,B08PPHFXG3,2023-11-12,114,Placeholder
11331,B08PPHFXG3,2023-11-19,103,Placeholder
11332,B08PPHFXG3,2023-11-26,79,Placeholder
11333,B08PPHFXG3,2023-12-03,148,Placeholder
11334,B08PPHFXG3,2023-12-10,190,Placeholder
11335,B08PPHFXG3,2023-12-17,113,Placeholder
11336,B08PPHFXG3,2023-12-24,101,Placeholder
11337,B06XR9PR5X,2023-01-01,148,Placeholder
11338,B06XR9PR5X,2023-01-08,177,Placeholder
11339,B06XR9PR5X,2023-01-15,62,Placeholder
11340,B06XR9PR5X,2023-01-22,185,Placeholder
11341,B06XR9PR5X,2023-01-29,125,Placeholder
11342,B06XR9PR5X,2023-02-05,85,Placeholder
11343,B06XR9PR5X,2023-02-12,106,Placeholder
11344,B06XR9PR5X,2023-02-19,64,Placeholder
11345,B06XR9PR5X,2023-02-26,99,Placeholder
11346,B06XR9PR5X,2023-03-05,102,Placeholder
11347,B06XR9PR5X,2023-03-12,163,Placeholder
11348,B06XR9PR5X,2023-03-19,123,Placeholder
11349,B06XR9PR5X,2023-03-26,93,Placeholder
11350,B06XR9PR5X,2023-04-02,113,Placeholder
11351,B06XR9PR5X,2023-04-09,70,Placeholder
11352,B06XR9PR5X,2023-04-16,147,Placeholder
11353,B06XR9PR5X,2023-04-23,140,Placeholder
11354,B06XR9PR5X,2023-04-30,55,Placeholder
11355,B06XR9PR5X,2023-05-07,111,Placeholder
11356,B06XR9PR5X,2023-05-14,195,Placeholder
11357,B06XR9PR5X,2023-05-21,186,Placeholder
11358,B06XR9PR5X,2023-05-28,95,Placeholder
11359,B06XR9PR5X,2023-06-04,136,Placeholder
11360,B06XR9PR5X,2023-06-11,144,Placeholder
11361,B06XR9PR5X,2023-06-18,79,Placeholder
11362,B06XR9PR5X,2023-06-25,132,Placeholder
11363,B06XR9PR5X,2023-07-02,172,Placeholder
11364,B06XR9PR5X,2023-07-09,158,Placeholder
11365,B06XR9PR5X,2023-07-16,179,Placeholder
11366,B06XR9PR5X,2023-07-23,120,Placeholder
11367,B06XR9PR5X,2023-07-30,65,Placeholder
11368,B06XR9PR5X,2023-08-06,186,Placeholder
11369,B06XR9PR5X,2023-08-13,183,Placeholder
11370,B06XR9PR5X,2023-08-20,140,Placeholder
11371,B06XR9PR5X,2023-08-27,106,Placeholder
11372,B06XR9PR5X,2023-09-03,153,Placeholder
11373,B06XR9PR5X,2023-09-10,58,Placeholder
11374,B06XR9PR5X,2023-09-17,190,Placeholder
11375,B06XR9PR5X,2023-09-24,151,Placeholder
11376,B06XR9PR5X,2023-10-01,192,Placeholder
11377,B06XR9PR5X,2023-10-08,60,Placeholder
11378,B06XR9PR5X,2023-10-15,117,Placeholder
11379,B06XR9PR5X,2023-10-22,93,Placeholder
11380,B06XR9PR5X,2023-10-29,120,Placeholder
11381,B06XR9PR5X,2023-11-05,192,Placeholder
11382,B06XR9PR5X,2023-11-12,151,Placeholder
11383,B06XR9PR5X,2023-11-19,133,Placeholder
11384,B06XR9PR5X,2023-11-26,137,Placeholder
11385,B06XR9PR5X,2023-12-03,66,Placeholder
11386,B06XR9PR5X,2023-12-10,175,Placeholder
11387,B06XR9PR5X,2023-12-17,153,Placeholder
11388,B06XR9PR5X,2023-12-24,51,Placeholder
11389,B09JSW16QD,2023-01-01,184,Placeholder
11390,B09JSW16QD,2023-01-08,175,Placeholder
11391,B09JSW16QD,2023-01-15,118,Placeholder
11392,B09JSW16QD,2023-01-22,101,Placeholder
11393,B09JSW16QD,2023-01-29,180,Placeholder
11394,B09JSW16QD,2023-02-05,148,Placeholder
11395,B09JSW16QD,2023-02-12,127,Placeholder
11396,B09JSW16QD,2023-02-19,174,Placeholder
11397,B09JSW16QD,2023-02-26,140,Placeholder
11398,B09JSW16QD,2023-03-05,152,Placeholder
11399,B09JSW16QD,2023-03-12,175,Placeholder
11400,B09JSW16QD,2023-03-19,153,Placeholder
11401,B09JSW16QD,2023-03-26,185,Placeholder
11402,B09JSW16QD,2023-04-02,146,Placeholder
11403,B09JSW16QD,2023-04-09,100,Placeholder
11404,B09JSW16QD,2023-04-16,56,Placeholder
11405,B09JSW16QD,2023-04-23,98,Placeholder
11406,B09JSW16QD,2023-04-30,120,Placeholder
11407,B09JSW16QD,2023-05-07,169,Placeholder
11408,B09JSW16QD,2023-05-14,125,Placeholder
11409,B09JSW16QD,2023-05-21,124,Placeholder
11410,B09JSW16QD,2023-05-28,198,Placeholder
11411,B09JSW16QD,2023-06-04,161,Placeholder
11412,B09JSW16QD,2023-06-11,156,Placeholder
11413,B09JSW16QD,2023-06-18,139,Placeholder
11414,B09JSW16QD,2023-06-25,155,Placeholder
11415,B09JSW16QD,2023-07-02,103,Placeholder
11416,B09JSW16QD,2023-07-09,163,Placeholder
11417,B09JSW16QD,2023-07-16,95,Placeholder
11418,B09JSW16QD,2023-07-23,186,Placeholder
11419,B09JSW16QD,2023-07-30,117,Placeholder
11420,B09JSW16QD,2023-08-06,135,Placeholder
11421,B09JSW16QD,2023-08-13,89,Placeholder
11422,B09JSW16QD,2023-08-20,190,Placeholder
11423,B09JSW16QD,2023-08-27,140,Placeholder
11424,B09JSW16QD,2023-09-03,168,Placeholder
11425,B09JSW16QD,2023-09-10,82,Placeholder
11426,B09JSW16QD,2023-09-17,153,Placeholder
11427,B09JSW16QD,2023-09-24,99,Placeholder
11428,B09JSW16QD,2023-10-01,130,Placeholder
11429,B09JSW16QD,2023-10-08,83,Placeholder
11430,B09JSW16QD,2023-10-15,62,Placeholder
11431,B09JSW16QD,2023-10-22,123,Placeholder
11432,B09JSW16QD,2023-10-29,186,Placeholder
11433,B09JSW16QD,2023-11-05,113,Placeholder
